ImageId,EncodedPixels
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,53730 5 54247 10 54764 13 55283 15 55802 16 56322 17 56841 18 57359 20 57879 19 58397 21 58917 22 59436 23 59955 24 60476 25 60995 25 61515 25 62035 26 62555 26 63075 26 63594 27 64114 27 64634 25 65154 24 65674 24 66195 22 66715 20 67236 17 67756 14 68278 7
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,20001 8 20518 12 21037 12 21556 13 22075 15 22594 16 23113 16 23633 16 24154 16 24674 16 25193 17 25713 16 26233 16 26753 16 27273 16 27792 17 28311 18 28830 19 29349 20 29868 20 30388 20 30907 21 31428 19 31947 20 32467 20 32986 20 33507 19 34027 19 34547 18 35066 18 35585 19 36105 18 36624 18 37144 17 37664 16 38183 17 38703 16 39222 16 39743 15 40264 14 40784 14 41304 17 41824 17 42344 17 42863 18 43382 19 43901 20 44420 20 44940 20 45459 20 45978 21 46497 21 47017 21 47536 21 48055 22 48574 22 49094 22 49614 21 50133 21 50652 22 51171 22 51690 23 52210 22 52730 21 53250 21 53770 20 54289 20 54809 19 55330 17 55850 17 56369 17 56888 17 57407 17 57926 17 58446 16 58966 15 59486 14 60007 11 60527 9 61050 1
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,12227 5 12745 10 13265 16 13787 16 14306 17 14824 20 15344 20 15865 18 16386 16 16905 17 17425 16 17944 17 18463 17 18983 17 19503 16 20023 15 20542 15 21061 15 21581 14 22101 13 22621 11 23141 9 23664 3
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,295 41 344 7 813 59 1331 61 1850 61 2370 60 2889 60 3409 59 3929 58 4449 57 4969 57 5490 39 5530 15 6010 54 6533 4 6543 40 7063 39 7583 38 8103 37 8622 37 9141 37 9661 35 10181 34 10700 34 11219 34 11739 33 12258 33 12778 31 13297 31 13817 30 14337 29 14857 28 15377 26 15896 26 16416 24 16936 23 17456 21 17977 19 18497 18 19018 14 19539 9
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,69343 5 69861 8 70379 10 70899 10 71419 10 71939 10 72458 12 72977 12 73496 12 74015 12 74535 11 75055 10 75576 8 76096 7 76618 4 77137 5 77656 7 78174 9 78692 11 79212 9 79733 6
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,58483 7 59000 12 59517 16 60035 17 60554 18 61073 18 61592 18 62111 18 62630 19 63149 20 63668 20 64187 20 64707 19 65227 18 65747 18 66266 18 66786 17 67305 17 67822 20 68335 26 68852 29 69370 30 69888 31 70408 30 70927 31 71447 30 71966 30 72484 31 73003 31 73522 31 74040 32 74559 32 75079 32 75599 31 76119 31 76640 29 77160 28 77680 27 78199 27 78718 28 79238 27 79757 27 80277 26 80797 24 81317 24 81836 24 82354 25 82873 25 83393 23
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,46031 8 46550 7
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,35146 6 35663 10 36182 11 36700 13 37219 14 37738 16 38257 16 38777 16 39296 17 39815 19 40335 18 40854 19 41374 18 41893 20 42411 22 42931 21 43450 21 43969 21 44488 22 45006 23 45523 25 46040 28 46560 28 47080 27 47599 28 48119 27 48639 27 49158 28 49677 28 50195 30 50714 30 51234 30 51753 30 52272 29 52789 31 53306 33 53824 35 54342 36 54860 37 55379 36 55900 35 56420 33 56942 30 57462 28 57981 28 58502 26 59023 24 59543 23 60063 21 60582 20 61102 19 61622 17 62142 16 62662 14 63182 12 63701 9 64223 3
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,7638 11 8155 15 8673 17 9190 19 9709 20 9742 6 10227 21 10257 12 10746 21 10774 15 11265 21 11293 16 11784 21 11811 17 12303 21 12329 18 12822 45 13341 44 13860 44 14380 40 14899 31 15418 30 15938 29 16457 29 16976 30 17496 29 18014 30 18534 30 19053 31 19573 30 20092 31 20612 29 21132 28 21652 27 22172 25 22691 25 23211 24 23730 24 24251 22 24771 21 25290 21 25811 19 26331 17 26851 16 27371 13 27892 10 28413 7
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,25323 4 25841 6 26361 3
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,20657 1
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,54408 11 54924 17 55441 20 55959 22 56477 25 56995 26 57513 28 58032 28 58550 30 59069 30 59588 30 60107 29 60626 29 61145 29 61664 29 62183 29 62703 28 63221 29 63741 28 64260 28 64779 28 65298 27 65817 27 66336 26 66855 24 67376 21 67897 17 68417 14 68939 8
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,428 7 947 8 1468 4
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,40398 3 40914 9 41432 11 41951 12 42469 13 42989 13 43508 15 44027 15 44546 16 45065 16 45584 17 46103 17 46622 18 47141 19 47660 19 48179 19 48698 19 49217 20 49737 20 50258 19 50778 20 51298 19 51819 17 52340 15 52860 13 53381 9
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,71538 4 72057 5 72574 8 73092 10 73610 12 74129 12 74650 9 75172 1
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,31057 4 31574 8 32093 9 32614 6
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,76235 3 76749 14 77266 17 77783 21 78301 23 78819 25 79337 26 79855 28 80373 30 80892 31 81411 31 81929 33 82446 35 82965 36 83484 36
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,23819 6 24337 9 24854 12 25372 14 25891 15 26410 15 26928 17 27447 18 27966 19 28484 21 29002 23 29520 24 30038 26 30557 27 31076 27 31595 28 32113 30 32629 33 33145 37 33663 39 34182 39 34701 39 35220 39 35739 39 36258 38 36777 38 37296 37 37815 37 38335 36 38856 33 39384 24 39904 22 40423 20 40942 20 41462 18 41981 16 42501 14 43021 11 43544 3
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,4098 4 4614 12 5131 16 5649 17 6168 18 6687 19 7206 20 7725 20 8243 21 8762 22 9281 23 9800 24 10319 25 10838 25 11357 26 11877 25 12396 26 12915 27 13434 28 13954 27 14473 28 14993 27 15513 27 16032 28 16552 27 17071 27 17590 27 18109 27 18629 26 19148 25 19669 22 20188 22 20708 21 21227 22 21747 21 22268 19 22787 19 23310 14 23836 1
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,47197 10 47714 15 48233 16 48752 16 49271 17 49789 19 50308 19 50827 19 51333 10 51344 21 51850 35 52368 36 52886 37 53405 37 53923 38 54441 39 54959 40 55478 40 55997 40 56516 40 57036 39 57555 39 58074 39 58594 38 59113 37 59631 38 60149 39 60668 38 61186 37 61705 31 62224 29 62743 28 63262 27 63781 26 64301 25 64820 24 65340 21 65860 18 66381 14 66905 5
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,71095 9 71610 13 72127 15 72645 16 73162 18 73679 20 74198 20 74716 21 75235 21 75754 21 76273 21 76792 21 77310 22 77829 22 78348 22 78865 24 79385 23 79905 22 80424 22 80943 22 81460 24 81977 26 82494 28 83011 30 83529 30
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,492 27 1011 28 1530 28 2049 28 2568 28 3088 27 3608 26 4128 25 4647 25 5167 24 5686 23 6205 13 6219 9 6724 8
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,57096 4 57347 12 57602 13 57857 15 58113 15 58369 15 58625 16 58881 16 59137 16 59393 15 59649 15 59905 14 60161 13 60417 11 60673 9 60930 6
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,33039 4 33293 10 33549 10 33805 11 34061 12 34317 12 34573 11 34829 10 35086 9
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,25654 7 25909 9 26165 10 26421 11 26677 11 26933 12 27189 12 27445 12 27701 12 27957 11 28214 9 28471 8 28729 4
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,28781 6 29035 10 29290 14 29546 15 29801 17 30057 18 30313 18 30570 17 30826 17 31083 16 31340 15 31597 13 31855 10 32112 8
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,62061 12 62316 14 62571 16 62827 17 63082 18 63338 18 63594 18 63851 17 64107 16 64364 14 64622 8
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,51834 10 52089 12 52343 15 52599 15 52854 17 53109 18 53365 17 53621 17 53878 15 54134 15 54391 12 54648 10
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,18042 9 18297 12 18551 16 18807 17 19063 18 19319 19 19575 19 19831 20 20088 18 20344 18 20601 16 20857 16 21115 12 21373 8
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,42114 9 42369 13 42623 19 42879 20 43134 23 43390 23 43646 24 43902 25 44159 24 44415 24 44671 24 44928 23 45185 21 45442 19 45700 14 45957 11
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,4266 8 4520 11 4775 14 5030 16 5286 17 5541 19 5797 20 6053 21 6309 22 6565 22 6821 22 7078 21 7335 21 7591 21 7848 20 8105 19 8362 18 8619 17 8877 15 9134 13 9395 7
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,5059 2 5313 6 5569 7 5825 8 6081 8 6337 8 6594 7 6851 5 7107 5 7364 3
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,64212 3 64465 10 64720 14 64975 16 65231 17 65488 16
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,6232 10 6749 14 7267 16 7786 15 8305 15 8824 14 9343 14 9862 14 10381 14 10900 15 11419 15 11939 14 12458 14 12977 15 13496 16 14015 18 14534 18 15053 18 15572 18 16093 16 16615 14 17135 13 17654 14 18174 13 18693 13 19212 14 19731 14 20250 15 20769 16 21288 16 21807 17 22326 17 22846 16 23365 17 23884 18 24404 17 24924 17 25444 17 25963 17 26483 16 27004 14 27524 13 28043 15 28563 15 29081 16 29601 15 30120 16 30639 16 31157 17 31676 16 32195 17 32714 18 33233 20 33752 21 34271 21 34790 20 35310 16 35830 11 36351 7 36869 7 37387 9 37906 10 38425 11 38944 11 39462 11 39981 10 40501 7 41022 4
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,49310 10 49828 13 50346 15 50865 15 51383 17 51902 18 52422 17 52941 18 53460 18 53979 19 54499 20 55018 20 55537 20 56056 21 56575 20 57095 19 57614 19 58134 18 58653 18 59172 17 59692 17 60212 16 60731 16 61251 15 61770 15 62289 15 62808 14 63327 13 63847 13 64366 12 64886 11 65406 10 65926 8 66447 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,72681 3 73196 11 73714 13 74232 15 74751 15 75270 16 75788 17 76308 16 76826 17 77345 16 77864 16 78383 17 78902 17 79421 17 79940 17 80459 17 80977 17 81496 17 82015 17 82534 16 83053 16
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,21 12 539 15 1057 17 1575 19 2094 19 2614 18 3133 19 3653 19 4173 18 4692 19 5212 18 5732 17 6252 16 6771 16 7291 15 7810 16 8330 15 8850 14 9371 12 9891 11 10411 12 10931 13 11450 14 11969 14 12488 14 13007 14 13526 14 14045 14 14564 14 15084 13 15603 13 16122 13 16641 13 17160 13 17679 14 18198 13 18717 13 19236 13 19755 13 20275 11 20795 9
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,54032 5 54546 13 55063 16 55580 18 56097 20 56616 20 57134 22 57652 23 58171 23 58690 23 59210 22 59728 23 60247 24 60765 25 61284 25 61804 24 62323 24 62842 25 63360 27 63879 28 64398 28 64917 28 65436 28 65955 28 66475 27 66994 27 67514 26 68034 25 68555 23 69077 20 69598 18 70118 17 70638 15 71157 13 71675 11 72192 11 72710 12 73228 13 73747 14 74265 14 74781 17 75296 21 75812 23 76331 23 76850 23 77369 22 77888 22 78406 23 78925 23 79444 23 79962 23 80481 23 81000 23 81520 21 82040 20 82561 17 83081 15 83604 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,72699 3 73217 4
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,67 16 585 19 1104 20 1623 20 2142 20 2662 19 3182 18 3702 17 4221 17 4741 17 5260 17 5779 17 6298 17 6817 17 7336 17 7855 17 8374 17 8893 16 9411 17 9929 18 10447 19 10966 19 11484 20 12003 20 12522 20 13041 20 13560 20 14078 20 14597 20 15116 18 15635 17 16154 15 16674 11 17198 2
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,35913 8 36429 13 36948 14 37466 16 37985 16 38503 17 39022 17 39540 18 40058 19 40577 18 41096 18 41615 18 42134 17 42653 17 43171 18 43690 17 44208 19 44725 21 45243 23 45762 24 46282 23 46801 24 47320 25 47839 26 48358 27 48877 27 49396 27 49915 27 50435 27 50955 27 51474 28 51994 28 52513 29 53033 28 53554 26 54074 26 54593 26 55113 25 55632 26 56152 25 56671 25 57191 25 57710 24 58229 24 58749 22 59269 21 59790 19 60310 17 60830 16 61351 14 61872 11 62396 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,80029 3 80546 7 81065 7 81587 1
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,136 23 654 27 1173 28 1693 27 2212 27 2732 26 3252 25 3771 25 4290 25 4801 5 4809 25 5317 36 5835 14 5850 22 6353 15 6371 20 6871 16 6892 18 7389 17 7413 15 7908 17 7933 13 8427 17 8454 10 8946 17 8975 6 9466 16 9984 18 10503 19 11022 19 11540 20 12056 24 12571 27 13089 28 13608 28 14126 29 14644 30 15163 29 15682 29 16201 28 16720 27 17238 28 17757 28 18276 27 18795 27 19314 27 19833 26 20352 26 20871 27 21390 27 21909 27 22428 26 22947 26 23466 27 23985 27 24504 27 25023 26 25542 24 26061 22 26580 20 27099 19 27618 17 28137 16 28656 16 29174 17 29693 16 30212 16 30731 16 31250 15 31770 12 32292 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,30763 6 31280 10 31798 11 32317 12 32836 12 33355 13 33874 15 34393 16 34912 16 35431 17 35950 18 36470 18 36990 18 37510 18 38029 20 38548 20 39058 7 39067 21 39574 33 40091 15 40109 17 40609 15 40628 18 41128 14 41148 17 41646 14 41667 17 42165 14 42188 16 42684 13 42708 17 43202 14 43228 16 43721 14 43749 16 44240 13 44270 17 44759 13 44793 15 45279 11 45313 15 45799 11 45832 15 46320 11 46351 15 46387 6 46841 10 46871 14 46902 12 47360 10 47391 13 47421 13 47880 9 47912 12 47940 13 48399 11 48432 12 48458 15 48917 13 48952 12 48977 15 49436 13 49471 13 49496 16 49955 14 49991 12 50015 16 50475 12 50510 13 50534 16 50997 7 51030 12 51053 17 51550 11 51572 17 52071 11 52091 17 52563 7 52591 10 52610 17 53081 10 53110 11 53128 19 53600 11 53629 13 53647 19 54119 13 54148 37 54638 12 54667 38 55157 12 55187 38 55676 12 55706 38 56195 12 56225 39 56714 12 56743 40 57233 12 57262 40 57752 13 57781 40 58271 13 58300 17 58318 22 58790 13 58819 16 58839 20 59309 15 59338 15 59359 19 59828 14 59856 17 59878 19 60347 15 60375 17 60398 18 60866 16 60894 16 60917 18 61385 16 61412 16 61436 18 61904 17 61931 15 61955 18 62423 17 62449 15 62475 17 62942 18 62967 15 62994 17 63462 18 63485 15 63513 17 63981 20 64003 15 64032 17 64502 36 64551 17 65022 36 65071 16 65541 36 65590 16 66060 37 66109 16 66580 36 66628 16 67099 36 67147 16 67620 35 67666 16 68140 35 68185 16 68660 35 68704 16 69183 31 69223 16 69705 28 69742 16 70227 25 70261 16 70748 23 70780 16 71267 22 71299 15 71786 22 71818 15 72305 21 72338 12 72824 20 72859 8 73344 18 73865 15
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,5920 10 6436 16 6955 18 7473 21 7992 22 8510 24 9028 26 9547 27 10065 29 10584 29 11103 30 11622 31 12141 31 12659 32 13178 33 13697 34 14217 34 14736 36 15255 36 15309 5 15774 36 15826 9 16293 37 16344 12 16813 36 16862 14 17332 36 17380 16 17853 35 17899 16 18373 35 18418 16 18893 34 18936 17 19412 35 19455 18 19932 34 19974 19 20452 34 20493 19 20972 33 21012 20 21492 35 21530 21 22013 57 22533 56 23053 55 23573 54 24093 54 24613 53 25132 53 25653 50 26175 47 26698 43 27219 41 27739 40 28258 40 28777 39 29296 39 29814 40 30333 40 30851 41 31370 40 31888 41 32407 40 32926 40 33445 40 33964 40 34483 39 35001 40 35520 40 36039 39 36557 40 37076 40 37593 41 38111 41 38629 41 39147 41 39666 40 40185 39 40704 38 41222 39 41741 38 42259 38 42778 38 43297 37 43816 21 43839 13 44335 21 44361 9 44854 20 45373 20 45892 19 46411 18 46931 16 47451 14 47972 10 48495 3
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,81703 9 82219 15 82737 19 83256 20 83775 19
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,239 11 759 10 1280 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,42317 9 42834 28 43351 33 43869 35 44387 37 44906 38 45424 39 45942 42 46461 42 46979 43 47498 43 48017 44 48070 2 48536 59 49055 62 49574 64 50093 64 50612 23 50642 35 51131 21 51162 34 51650 21 51681 34 52169 20 52201 34 52688 20 52723 31 53206 20 53243 30 53725 20 53763 29 54244 20 54281 29 54763 19 54798 31 55281 20 55314 34 55800 19 55831 35 56319 19 56349 35 56837 19 56867 36 57356 19 57385 36 57875 18 57904 36 58393 19 58422 35 58912 18 58941 34 59431 17 59460 33 59950 18 59978 33 60469 17 60497 33 60988 17 61016 34 61507 18 61536 32 62027 16 62055 35 62547 15 62575 41 63066 15 63095 45 63586 14 63615 45 64105 14 64135 45 64625 13 64655 44 65144 14 65175 44 65664 13 65694 44 66185 13 66212 45 66706 16 66729 47 67227 39 67271 24 67747 34 67790 24 68268 22 68309 23 68790 12 68827 23 69344 25 69862 26 70380 27 70897 28 71413 31 71930 33 72448 34 72966 33 73484 32 74003 29 74521 26 75040 22 75558 22 76076 23 76595 23 77114 23 77633 23 78152 22 78671 21 79191 19 79712 16 80231 15 80752 10
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,4943 8 5460 11 5978 15 6497 16 7016 18 7535 20 8054 20 8573 20 9091 21 9610 21 10129 20 10649 18 11168 16 11688 13 12210 4
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,77602 8 78119 11 78638 12 79157 12 79676 12 80195 13 80714 14 81233 15 81752 14 82271 13 82791 11 83312 8
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,320 14 839 16 1359 16 1879 16 2400 14 2920 14 3439 15 3958 16 4478 15 4997 15 5518 12 6038 11 6558 10 7077 11 7595 12 8109 18 8624 22 9141 24 9659 24 10177 25 10696 25 11214 26 11732 27 12252 26 12770 27 13290 26 13809 25 14329 24 14848 24 15367 24 15886 24 16404 24 16921 24 17437 28 17952 30 18469 33 18986 47 19505 49 20024 51 20542 30 20574 20 21061 27 21096 18 21580 24 21615 18 22099 23 22133 20 22618 22 22653 19 23137 21 23171 20 23655 21 23689 22 24174 21 24208 22 24693 20 24727 22 25211 21 25246 22 25731 20 25765 22 26250 19 26284 22 26769 20 26803 22 27288 20 27322 23 27807 20 27841 23 28326 21 28360 23 28845 21 28879 23 29363 22 29398 23 29883 21 29917 23 30401 22 30435 23 30920 22 30954 22 31438 23 31473 22 31956 23 31991 22 32474 24 32510 22 32992 23 33029 21 33510 23 33547 22 34028 21 34066 21 34547 20 34584 22 35066 18 35102 23 35584 18 35621 24 36103 17 36140 24 36622 17 36660 24 37141 16 37179 24 37661 13 37699 23 38181 10 38219 22 38702 5 38738 21 39257 21 39776 21 40296 19 40815 17 41335 16 41854 16 42374 15 42895 11 43419 3
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,304 8 821 14 1339 15 1857 15 2375 16 2894 15 3413 14 3933 13 4453 11 4974 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,80266 7 80783 12 81301 13 81819 14 82337 15 82854 17 83359 31 83879 29
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,350 20 868 23 1387 23 1906 22 2425 21 2944 19 3463 17 3982 15 4502 12 5021 11 5543 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,48643 9 49160 12 49677 15 50195 16 50713 17 51231 18 51749 19 52267 19 52786 19 53304 20 53823 20 54342 20 54861 19 55379 20 55898 19 56417 18 56935 19 57454 18 57972 19 58491 19 59009 20 59528 20 60047 19 60566 19 61084 20 61603 19 62121 19 62640 18 63158 19 63677 18 64195 19 64714 19 65233 19 65752 19 66270 19 66789 18 67307 18 67825 18 68343 18 68862 16 69380 14 69899 14 70418 13 70939 9
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,33084 6 33601 11 34118 14 34636 15 35153 17 35671 18 36189 19 36708 18 37227 17 37746 17 38264 18 38783 18 39302 18 39821 18 40340 18 40859 18 41378 17 41897 17 42416 17 42935 17 43454 17 43972 18 44492 17 45011 17 45531 15 46050 13 46571 10
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,390 24 428 10 908 27 944 16 1427 27 1462 19 1946 26 1981 19 2465 26 2499 19 2984 26 3017 18 3504 25 3535 18 4023 23 4053 18 4543 21 4572 18 5064 43 5585 40 6108 5 6114 29 6633 28 7152 27 7671 25 8190 24 8709 23 9228 22 9746 23 10265 23 10783 24 11302 24 11820 27 12338 29 12856 31 13374 33 13891 35 14408 37 14924 41 15442 41 15960 42 16477 44 16994 46 17511 48 18030 47 18548 48 19067 47 19585 47 20104 47 20622 47 21141 47 21659 48 22177 46 22696 47 23215 47 23733 51 24252 42 24295 9 24771 42 24814 10 25290 38 25333 12 25809 34 25849 16 26327 33 26369 14 26846 31 26888 14 27365 29 27405 17 27884 26 27925 16 28404 24 28445 15 28923 23 28964 15 29007 7 29443 21 29484 14 29523 13 29963 19 30003 15 30039 19 30483 17 30522 16 30557 21 31004 13 31041 17 31075 24 31526 7 31561 19 31594 25 32080 20 32112 28 32600 21 32631 30 33119 21 33148 33 33638 21 33666 35 34158 20 34184 37 34677 20 34702 39 35196 20 35220 41 35715 20 35738 42 36234 66 36754 65 37274 61 37794 59 38314 56 38834 55 39354 53 39874 51 40393 51 40913 49 41432 49 41952 47 42474 42 42994 38 43515 34 44035 32 44554 31 45073 30 45592 29 46111 30 46630 32 47149 35 47668 36 48187 15 48210 13 48709 8 48730 11 49250 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,62156 8 62674 11 63191 14 63709 15 64228 15 64747 15 65266 15 65784 16 66303 14 66822 13 67340 13 67858 14 68377 13 68896 12 69416 10 69936 9 70454 10 70972 11 71490 13 72009 13 72527 14 73046 13 73565 13 74084 13 74601 15 75120 15 75638 16 76157 15 76676 15 77195 15 77714 15 78233 15 78752 14 79271 14 79790 15 80309 15 80827 16 81346 15 81865 14 82385 13 82907 8
